cohort,species_pair,n_total_pairs,n_hgt_pairs,hgt_rate,phylo_dist,trait_value
Dutch,26_3-43_1,4,1,0.25,0.4864899550000001,2
Dutch,26_3-44_1,9,0,0.0,0.4915620929999993,2
Dutch,26_3-44_3,27,3,0.1111111111111111,0.4922725329999999,2
Dutch,26_3-45_1,440,93,0.21136363636363636,0.1669607139999995,2
Dutch,26_3-46_1,98,21,0.21428571428571427,0.4403622219999996,2
Dutch,26_3-47_2,6,0,0.0,0.4447717369999995,2
Dutch,26_3-48_2,116,9,0.07758620689655173,0.5025842219999999,2
Dutch,26_3-4_3,4,0,0.0,1.0067170439999993,2
Dutch,26_3-50_1,1,0,0.0,0.4975471389999994,2
Dutch,26_3-51_1,5,0,0.0,0.5001253689999996,2
Dutch,26_3-66_5,228,0,0.0,1.913240567,1
Dutch,26_3-76_2,8,0,0.0,1.909614403,1
Dutch,26_3-76_3,1,0,0.0,1.899413228,1
Dutch,26_3-87_1,2,0,0.0,2.237212365999999,2
Dutch,26_3-90_1,9,0,0.0,2.383554791999999,1
Dutch,26_3-96_1,3,0,0.0,2.54358064,1
Dutch,26_3-97_1,10,0,0.0,2.5757287209999995,1
Dutch,276_1-318_56,12,0,0.0,1.610340806,2
Dutch,276_1-32_1,6,0,0.0,2.223377456,2
Dutch,276_1-332_1,1,0,0.0,1.788929308,2
Dutch,276_1-334_1,6,0,0.0,1.743788756,2
Dutch,276_1-335_1,3,0,0.0,1.7409922589999998,2
Dutch,276_1-338_1,37,0,0.0,1.775158041,2
Dutch,276_1-37_1,1,0,0.0,2.2345443889999994,2
Dutch,276_1-42_2,1,0,0.0,2.223851688,2
Dutch,276_1-44_3,2,0,0.0,2.236223276,2
Dutch,276_1-45_1,12,0,0.0,2.3156895889999998,2
Dutch,276_1-46_1,1,0,0.0,2.184312965,2
Dutch,276_1-48_2,3,0,0.0,2.246534965,2
Dutch,276_1-66_5,28,0,0.0,1.858037142,1
Dutch,282_1-297_1,3,0,0.0,1.2862960129999998,2
Dutch,282_1-318_39,1,0,0.0,1.6616220009999996,2
Dutch,282_1-326_1,5,0,0.0,1.708152625,2
Dutch,282_1-32_1,2,0,0.0,2.2715335889999992,2
Dutch,282_1-334_1,24,0,0.0,1.7919448889999996,2
Dutch,282_1-335_1,5,0,0.0,1.7891483919999993,2
Dutch,282_1-337_1,25,0,0.0,1.831138909,2
Dutch,282_1-338_1,8,0,0.0,1.823314174,2
Dutch,282_1-41_1,3,0,0.0,2.2858408639999994,2
Dutch,282_1-48_2,1,0,0.0,2.2946910979999995,2
Dutch,282_1-66_3,8,0,0.0,1.913235491,1
Dutch,282_1-66_5,24,0,0.0,1.906193275,1
Dutch,282_1-96_1,12,0,0.0,1.5798920379999997,1
Dutch,282_1-97_1,6,0,0.0,1.6120401189999995,1
Dutch,283_1-286_1,1,0,0.0,0.2418082290000001,2
Dutch,283_1-297_1,1,0,0.0,1.21786583,2
Dutch,283_1-312_1,7,0,0.0,1.602733891,2
Dutch,283_1-318_21,9,0,0.0,1.589422809,2
Dutch,283_1-318_38,36,0,0.0,1.591570093,2
Dutch,283_1-318_42,4,0,0.0,1.59178433,2
Dutch,283_1-318_56,16,0,0.0,1.590066756,2
Dutch,283_1-326_1,2,0,0.0,1.639722442,2
Dutch,283_1-32_1,12,0,0.0,2.203103406,2
Dutch,283_1-330_1,23,0,0.0,1.742042891,2
Dutch,283_1-332_1,17,0,0.0,1.7686552579999997,2
Dutch,283_1-333_1,2,0,0.0,1.7074965459999996,2
Dutch,283_1-334_1,26,0,0.0,1.7235147060000002,2
Dutch,283_1-334_3,5,0,0.0,1.7306610699999998,2
Dutch,283_1-335_1,427,21,0.04918032786885246,1.720718209,2
Dutch,283_1-336_1,9,0,0.0,1.738706757,2
Dutch,283_1-338_1,318,0,0.0,1.7548839909999996,2
Dutch,283_1-34_1,1,0,0.0,2.108765788,2
Dutch,283_1-37_1,1,0,0.0,2.214270339,2
Dutch,283_1-39_2,1,0,0.0,2.208114995,2
Dutch,283_1-40_1,3,0,0.0,2.20968888,2
Dutch,283_1-42_2,22,0,0.0,2.203577638,2
Dutch,283_1-43_1,16,0,0.0,2.210166648,2
Dutch,283_1-44_1,33,0,0.0,2.215238786,2
Dutch,283_1-44_3,50,0,0.0,2.215949226,2
Dutch,283_1-45_1,188,0,0.0,2.2954155389999995,2
Dutch,283_1-46_1,26,0,0.0,2.1640389149999995,2
Dutch,283_1-47_2,1,0,0.0,2.16844843,2
Dutch,283_1-48_2,167,0,0.0,2.226260915,2
Dutch,283_1-50_1,5,0,0.0,2.221223832,2
Dutch,283_1-51_1,1,0,0.0,2.2238020619999994,2
Dutch,283_1-52_1,1,0,0.0,2.228336903,2
Dutch,283_1-66_3,2,0,0.0,1.844805308,1
Dutch,283_1-66_5,282,0,0.0,1.837763092,1
Dutch,283_1-69_1,2,0,0.0,1.834915048,1
Dutch,283_1-69_3,8,0,0.0,1.836419734,1
Dutch,283_1-76_2,12,0,0.0,1.834136928,1
Dutch,283_1-76_3,4,0,0.0,1.823935753,1
Dutch,283_1-78_2,2,0,0.0,1.824779192,1
Dutch,283_1-87_1,2,0,0.0,1.2050935809999994,2
Dutch,283_1-90_1,30,0,0.0,1.3514360069999998,1
Dutch,283_1-91_1,1,0,0.0,1.3735118889999995,1
Dutch,283_1-96_1,21,0,0.0,1.511461855,1
Dutch,283_1-97_1,16,0,0.0,1.5436099359999995,1
Dutch,286_1-318_38,1,0,0.0,1.6169466079999997,2
Dutch,286_1-318_56,8,0,0.0,1.6154432709999995,2
Dutch,286_1-32_1,5,0,0.0,2.2284799209999995,2
Dutch,286_1-334_3,2,0,0.0,1.7560375849999994,2
Dutch,286_1-335_1,77,0,0.0,1.7460947239999995,2
Dutch,286_1-336_1,1,0,0.0,1.7640832719999997,2
Dutch,286_1-338_1,16,0,0.0,1.7802605059999996,2
Dutch,286_1-42_2,1,0,0.0,2.228954153,2
Dutch,286_1-43_1,3,0,0.0,2.235543163,2
Dutch,286_1-44_3,4,0,0.0,2.241325741,2
Dutch,286_1-45_1,2,0,0.0,2.3207920539999995,2
Dutch,286_1-46_1,7,0,0.0,2.1894154299999995,2
Dutch,286_1-48_2,2,0,0.0,2.2516374299999997,2
Dutch,286_1-50_1,2,0,0.0,2.246600347,2
Dutch,286_1-66_5,25,0,0.0,1.8631396069999997,1
Dutch,286_1-87_1,2,0,0.0,1.2304700959999997,2
Dutch,286_1-90_1,2,0,0.0,1.3768125219999994,1
Dutch,286_1-91_1,1,0,0.0,1.3988884039999996,1
Dutch,287_1-32_1,9,0,0.0,2.233399538,2
Dutch,287_1-334_1,3,0,0.0,1.753810838,2
Dutch,287_1-334_3,3,0,0.0,1.760957202,2
Dutch,287_1-335_1,6,0,0.0,1.7510143409999996,2
Dutch,287_1-338_1,6,0,0.0,1.7851801229999995,2
Dutch,287_1-44_1,3,0,0.0,2.2455349179999997,2
Dutch,287_1-45_1,6,0,0.0,2.325711670999999,2
Dutch,287_1-46_1,3,0,0.0,2.194335047,2
Dutch,287_1-66_5,15,0,0.0,1.868059224,1
Dutch,290_1-318_56,11,0,0.0,1.6324483059999997,2
Dutch,290_1-333_1,2,0,0.0,1.7498780959999995,2
Dutch,290_1-335_1,22,0,0.0,1.7630997589999995,2
Dutch,290_1-336_1,1,0,0.0,1.781088307,2
Dutch,290_1-338_1,7,0,0.0,1.7972655409999996,2
Dutch,290_1-39_2,1,0,0.0,2.2504965449999994,2
Dutch,290_1-42_2,1,0,0.0,2.245959188,2
Dutch,290_1-43_1,3,0,0.0,2.252548198,2
Dutch,290_1-44_1,1,0,0.0,2.257620335999999,2
Dutch,290_1-44_3,2,0,0.0,2.258330776,2
Dutch,290_1-45_1,5,0,0.0,2.337797088999999,2
Dutch,290_1-46_1,3,0,0.0,2.2064204649999994,2
Dutch,290_1-48_2,8,0,0.0,2.268642465,2
Dutch,290_1-55_1,2,0,0.0,1.7862096779999996,2
Dutch,290_1-66_5,18,0,0.0,1.880144642,1
Dutch,290_1-69_1,1,0,0.0,1.877296598,1
Dutch,290_1-90_1,4,0,0.0,1.393817556999999,1
Dutch,290_1-96_1,1,0,0.0,1.5538434049999998,1
Dutch,290_1-97_1,3,0,0.0,1.5859914859999995,1
Dutch,294_1-314_1,3,0,0.0,1.882498161,2
Dutch,294_1-318_58,2,0,0.0,1.879656787,2
Dutch,294_1-335_1,36,0,0.0,2.007100034,2
Dutch,294_1-336_1,2,0,0.0,2.0250885819999995,2
Dutch,294_1-338_1,4,0,0.0,2.041265816,2
Dutch,294_1-42_2,6,0,0.0,2.4899594629999995,2
Dutch,294_1-43_1,2,0,0.0,2.496548473,2
Dutch,294_1-44_3,3,0,0.0,2.502331051,2
Dutch,294_1-46_1,7,0,0.0,2.45042074,2
Dutch,294_1-48_2,3,0,0.0,2.5126427399999995,2
Dutch,294_1-50_1,2,0,0.0,2.507605657,2
Dutch,294_1-51_1,3,0,0.0,2.510183887,2
Dutch,294_1-66_5,13,0,0.0,2.124144917,1
Dutch,295_0-318_56,2,0,0.0,1.74849013,2
Dutch,295_0-326_1,1,0,0.0,1.798145816,2
Dutch,295_0-335_1,7,0,0.0,1.879141583,2
Dutch,295_0-338_1,3,0,0.0,1.913307365,2
Dutch,295_0-42_2,1,0,0.0,2.362001012,2
Dutch,295_0-44_4,1,0,0.0,2.3829343259999995,2
Dutch,295_0-46_1,4,0,0.0,2.322462289,2
Dutch,295_0-48_2,2,0,0.0,2.3846842889999995,2
Dutch,295_0-52_1,1,0,0.0,2.386760277,2
Dutch,295_0-66_5,6,0,0.0,1.996186466,1
Dutch,295_0-96_1,1,0,0.0,1.0708098589999997,1
Dutch,297_1-318_21,12,0,0.0,1.531459757,2
Dutch,297_1-318_39,3,0,0.0,1.535228766,2
Dutch,297_1-318_54,2,0,0.0,1.534480252,2
Dutch,297_1-318_56,7,0,0.0,1.532103704,2
Dutch,297_1-318_8,1,0,0.0,1.540885419,2
Dutch,297_1-325_1,1,0,0.0,1.6012453450000002,2
Dutch,297_1-326_1,15,0,0.0,1.5817593900000002,2
Dutch,297_1-32_1,3,0,0.0,2.145140354,2
Dutch,297_1-330_1,6,0,0.0,1.684079839,2
Dutch,297_1-333_1,6,0,0.0,1.6495334939999995,2
Dutch,297_1-334_1,6,0,0.0,1.6655516540000004,2
Dutch,297_1-334_3,4,0,0.0,1.672698018,2
Dutch,297_1-335_1,77,0,0.0,1.662755157,2
Dutch,297_1-336_1,1,0,0.0,1.680743705,2
Dutch,297_1-337_1,1,0,0.0,1.704745674,2
Dutch,297_1-338_1,100,0,0.0,1.6969209389999995,2
Dutch,297_1-39_2,5,0,0.0,2.150151943,2
Dutch,297_1-42_2,19,0,0.0,2.145614586,2
Dutch,297_1-44_1,1,0,0.0,2.157275734,2
Dutch,297_1-44_3,2,0,0.0,2.157986174,2
Dutch,297_1-45_1,50,0,0.0,2.237452487,2
Dutch,297_1-46_1,8,0,0.0,2.106075863,2
Dutch,297_1-47_2,1,0,0.0,2.110485378,2
Dutch,297_1-48_2,23,0,0.0,2.168297863,2
Dutch,297_1-4_3,1,0,0.0,2.049550515,2
Dutch,297_1-50_1,1,0,0.0,2.16326078,2
Dutch,297_1-51_1,1,0,0.0,2.16583901,2
Dutch,297_1-55_1,3,0,0.0,1.6858650760000002,2
Dutch,297_1-66_5,58,0,0.0,1.77980004,1
Dutch,297_1-76_3,1,0,0.0,1.7659727010000004,1
Dutch,297_1-96_1,26,0,0.0,0.854423433,1
Dutch,297_1-97_1,6,0,0.0,0.8865715139999999,1
Dutch,297_1-9_1,1,0,0.0,1.9434408700000003,2
Dutch,298_1-300_1,5,0,0.0,0.2859351479999996,2
Dutch,298_1-318_54,2,0,0.0,1.748096886,2
Dutch,298_1-318_56,11,0,0.0,1.745720338,2
Dutch,298_1-326_1,20,0,0.0,1.7953760239999998,2
Dutch,298_1-32_1,18,0,0.0,2.358756988,2
Dutch,298_1-334_3,4,0,0.0,1.886314652,2
Dutch,298_1-335_1,108,0,0.0,1.876371791,2
Dutch,298_1-338_1,91,0,0.0,1.910537573,2
Dutch,298_1-37_1,1,0,0.0,2.3699239209999994,2
Dutch,298_1-39_2,1,0,0.0,2.363768577,2
Dutch,298_1-42_2,7,0,0.0,2.35923122,2
Dutch,298_1-43_1,13,0,0.0,2.36582023,2
Dutch,298_1-44_1,5,0,0.0,2.370892368,2
Dutch,298_1-44_3,8,0,0.0,2.371602808,2
Dutch,298_1-44_5,1,0,0.0,2.373986549,2
Dutch,298_1-45_1,43,0,0.0,2.4510691209999997,2
Dutch,298_1-46_1,48,0,0.0,2.319692497,2
Dutch,298_1-48_2,48,0,0.0,2.381914497,2
Dutch,298_1-4_2,1,0,0.0,2.265410501,2
Dutch,298_1-52_1,14,0,0.0,2.3839904849999995,2
Dutch,298_1-66_5,57,0,0.0,1.993416674,1
Dutch,298_1-90_1,2,0,0.0,0.9080142189999996,1
Dutch,298_1-97_1,3,0,0.0,1.100188148,1
Dutch,298_1-9_2,1,0,0.0,2.154326039,2
Dutch,29_1-326_1,1,0,0.0,1.830352999,2
Dutch,29_1-32_1,5,0,0.0,0.1845844489999994,2
Dutch,29_1-330_1,1,0,0.0,1.932673448,2
Dutch,29_1-335_1,6,0,0.0,1.9113487659999997,2
Dutch,29_1-338_1,5,0,0.0,1.945514548,2
Dutch,29_1-39_2,2,0,0.0,0.139402934,2
Dutch,29_1-42_2,2,0,0.0,0.1850586809999996,2
Dutch,29_1-43_1,1,0,0.0,0.191647691,2
Dutch,29_1-44_1,1,0,0.0,0.1967198289999996,2
Dutch,29_1-45_1,4,0,0.0,0.4826445219999997,2
Dutch,29_1-46_1,5,0,0.0,0.2621573160000001,2
Dutch,29_1-48_2,6,1,0.16666666666666666,0.103690936,2
Dutch,29_1-66_5,11,0,0.0,1.824146243,1
Dutch,300_1-318_19,12,0,0.0,1.7524066849999995,2
Dutch,300_1-326_1,18,0,0.0,1.801982346,2
Dutch,300_1-334_1,18,0,0.0,1.88577461,2
Dutch,300_1-335_1,3,0,0.0,1.882978113,2
Dutch,300_1-338_1,43,0,0.0,1.9171438949999997,2
Dutch,300_1-44_3,2,0,0.0,2.37820913,2
Dutch,300_1-45_1,24,0,0.0,2.4576754429999994,2
Dutch,300_1-46_1,6,0,0.0,2.326298819,2
Dutch,300_1-48_2,13,0,0.0,2.388520819,2
Dutch,300_1-51_1,3,0,0.0,2.3860619659999998,2
Dutch,300_1-66_5,40,0,0.0,2.000022996,1
Dutch,300_1-90_1,5,0,0.0,0.9146205409999996,1
Dutch,300_1-97_1,5,0,0.0,1.1067944699999996,1
Dutch,30_1-335_1,186,0,0.0,2.000165646,2
Dutch,30_1-336_1,2,0,0.0,2.018154194,2
Dutch,30_1-338_1,14,0,0.0,2.034331428,2
Dutch,30_1-39_2,3,0,0.0,0.4841608580000001,2
Dutch,30_1-43_1,9,0,0.0,0.4862125110000002,2
Dutch,30_1-44_3,1,0,0.0,0.491995089,2
Dutch,30_1-45_1,51,12,0.23529411764705882,0.3972282219999998,2
Dutch,30_1-46_1,9,0,0.0,0.4400847779999997,2
Dutch,30_1-66_5,6,0,0.0,1.912963123,1
Dutch,30_1-96_1,4,0,0.0,2.543303196,1
Dutch,312_1-318_38,5,0,0.0,0.372603088,2
Dutch,312_1-335_1,7,0,0.0,1.041648548,2
Dutch,312_1-338_1,5,0,0.0,1.07581433,2
Dutch,312_1-45_1,1,0,0.0,1.8699266439999995,2
Dutch,312_1-46_1,1,0,0.0,1.73855002,2
Dutch,312_1-48_2,2,0,0.0,1.80077202,2
Dutch,312_1-66_5,4,0,0.0,1.412274197,1
Dutch,312_1-90_1,4,0,0.0,1.6783410159999996,1
Dutch,314_1-318_56,2,0,0.0,0.364482196,2
Dutch,314_1-335_1,79,0,0.0,1.035030993,2
Dutch,314_1-338_1,9,0,0.0,1.069196775,2
Dutch,314_1-42_2,2,0,0.0,1.771471188,2
Dutch,314_1-44_3,1,0,0.0,1.7838427760000002,2
Dutch,314_1-45_1,26,0,0.0,1.8633090889999997,2
Dutch,314_1-46_1,1,0,0.0,1.731932465,2
Dutch,314_1-48_2,1,0,0.0,1.794154465,2
Dutch,314_1-51_1,1,0,0.0,1.7916956119999998,2
Dutch,314_1-66_5,1,0,0.0,1.405656642,1
Dutch,314_1-96_1,3,0,0.0,1.831749309,1
Dutch,314_1-9_2,2,0,0.0,1.566566007,2
Dutch,317_1-318_21,4,0,0.0,0.179561403,2
Dutch,317_1-318_39,1,0,0.0,0.183330412,2
Dutch,317_1-318_56,8,0,0.0,0.18020535,2
Dutch,317_1-318_8,2,0,0.0,0.188987065,2
Dutch,317_1-31_2,1,0,0.0,1.9023851049999996,2
Dutch,317_1-330_1,10,0,0.0,1.063187927,2
Dutch,317_1-333_1,1,0,0.0,1.028641582,2
Dutch,317_1-335_1,39,0,0.0,1.0418632449999998,2
Dutch,317_1-338_1,19,0,0.0,1.076029027,2
Dutch,317_1-40_1,1,0,0.0,1.784414682,2
Dutch,317_1-43_1,3,0,0.0,1.78489245,2
Dutch,317_1-44_3,1,0,0.0,1.790675028,2
Dutch,317_1-45_1,3,0,0.0,1.8701413409999996,2
Dutch,317_1-46_1,2,0,0.0,1.7387647169999998,2
Dutch,317_1-48_2,10,0,0.0,1.8009867169999998,2
Dutch,317_1-51_1,1,0,0.0,1.7985278639999998,2
Dutch,317_1-52_1,1,0,0.0,1.803062705,2
Dutch,317_1-66_5,10,0,0.0,1.412488894,1
Dutch,317_1-90_1,2,0,0.0,1.6785557129999995,1
Dutch,317_1-96_1,2,0,0.0,1.838581561,1
Dutch,318_13-318_19,12,2,0.16666666666666666,0.019482584,2
Dutch,318_13-318_40,2,2,1.0,0.013746334,2
Dutch,318_13-318_42,3,0,0.0,0.015001797,2
Dutch,318_13-326_1,12,0,0.0,0.599081149,2
Dutch,318_13-32_1,19,0,0.0,1.7718054049999998,2
Dutch,318_13-334_3,9,0,0.0,1.045782303,2
Dutch,318_13-335_1,349,0,0.0,1.035839442,2
Dutch,318_13-338_1,124,0,0.0,1.070005224,2
Dutch,318_13-37_1,7,0,0.0,1.7829723379999998,2
Dutch,318_13-43_1,1,0,0.0,1.778868647,2
Dutch,318_13-44_3,6,0,0.0,1.784651225,2
Dutch,318_13-45_1,38,1,0.02631578947368421,1.864117538,2
Dutch,318_13-48_2,47,0,0.0,1.794962914,2
Dutch,318_13-66_5,28,0,0.0,1.406465091,1
Dutch,318_13-76_3,1,0,0.0,1.3926377520000002,1
Dutch,318_13-87_1,1,0,0.0,1.5261894839999997,2
Dutch,318_13-96_1,2,0,0.0,1.832557758,1
Dutch,318_19-318_38,1,0,0.0,0.0141278919999999,2
Dutch,318_19-318_56,9,2,0.2222222222222222,0.0126245549999999,2
Dutch,318_19-326_1,4,0,0.0,0.592303145,2
Dutch,318_19-32_1,29,0,0.0,1.7650274009999998,2
Dutch,318_19-334_1,6,0,0.0,1.031857935,2
Dutch,318_19-335_1,338,0,0.0,1.0290614379999998,2
Dutch,318_19-338_1,241,0,0.0,1.06322722,2
Dutch,318_19-37_1,2,0,0.0,1.7761943339999997,2
Dutch,318_19-42_2,2,0,0.0,1.765501633,2
Dutch,318_19-44_1,1,0,0.0,1.7771627809999997,2
Dutch,318_19-44_3,42,0,0.0,1.777873221,2
Dutch,318_19-45_1,225,0,0.0,1.857339534,2
Dutch,318_19-46_1,1,0,0.0,1.7259629099999998,2
Dutch,318_19-48_2,164,3,0.018292682926829267,1.7881849099999998,2
Dutch,318_19-50_1,8,0,0.0,1.783147827,2
Dutch,318_19-66_5,104,0,0.0,1.399687087,1
Dutch,318_20-32_1,1,0,0.0,1.7648539319999998,2
Dutch,318_20-335_1,16,0,0.0,1.028887969,2
Dutch,318_20-338_1,3,0,0.0,1.063053751,2
Dutch,318_20-44_3,1,0,0.0,1.777699752,2
Dutch,318_20-45_1,1,0,0.0,1.857166065,2
Dutch,318_20-48_2,1,0,0.0,1.788011441,2
Dutch,318_20-66_5,9,0,0.0,1.399513618,1
Dutch,318_21-318_39,2,0,0.0,0.015689283,2
Dutch,318_21-318_54,5,0,0.0,0.0149407689999999,2
Dutch,318_21-318_56,33,5,0.15151515151515152,0.0125642209999999,2
Dutch,318_21-318_8,18,0,0.0,0.021345936,2
Dutch,318_21-31_2,2,0,0.0,1.888859326,2
Dutch,318_21-326_1,2,0,0.0,0.591579173,2
Dutch,318_21-32_1,26,0,0.0,1.764303429,2
Dutch,318_21-330_1,23,0,0.0,1.049662148,2
Dutch,318_21-333_1,3,0,0.0,1.015115803,2
Dutch,318_21-334_1,6,0,0.0,1.0311339630000005,2
Dutch,318_21-334_3,16,0,0.0,1.038280327,2
Dutch,318_21-335_1,375,3,0.008,1.028337466,2
Dutch,318_21-336_1,2,0,0.0,1.046326014,2
Dutch,318_21-338_1,192,0,0.0,1.062503248,2
Dutch,318_21-40_1,2,0,0.0,1.770888903,2
Dutch,318_21-42_2,7,0,0.0,1.764777661,2
Dutch,318_21-43_1,4,0,0.0,1.7713666710000002,2
Dutch,318_21-44_1,2,0,0.0,1.7764388089999998,2
Dutch,318_21-44_3,19,0,0.0,1.777149249,2
Dutch,318_21-45_1,36,0,0.0,1.856615562,2
Dutch,318_21-46_1,17,0,0.0,1.725238938,2
Dutch,318_21-48_2,42,0,0.0,1.787460938,2
Dutch,318_21-4_3,4,0,0.0,1.66871359,2
Dutch,318_21-50_1,4,0,0.0,1.782423855,2
Dutch,318_21-51_1,3,0,0.0,1.785002085,2
Dutch,318_21-66_5,269,0,0.0,1.398963115,1
Dutch,318_21-77_2,4,0,0.0,1.383795987,1
Dutch,318_21-90_1,10,0,0.0,1.6650299339999997,1
Dutch,318_21-96_1,21,0,0.0,1.825055782,1
Dutch,318_21-97_1,30,0,0.0,1.857203863,1
Dutch,318_21-9_2,1,0,0.0,1.55987248,2
Dutch,318_35-335_1,18,0,0.0,1.0311456419999998,2
Dutch,318_35-338_1,6,0,0.0,1.065311424,2
Dutch,318_35-45_1,4,0,0.0,1.859423738,2
Dutch,318_35-48_2,8,0,0.0,1.7902691139999998,2
Dutch,318_35-66_5,6,0,0.0,1.401771291,1
Dutch,318_38-318_56,11,2,0.18181818181818182,0.006625807,2
Dutch,318_38-32_1,13,0,0.0,1.7664507129999998,2
Dutch,318_38-334_3,19,0,0.0,1.040427611,2
Dutch,318_38-335_1,145,0,0.0,1.0304847499999998,2
Dutch,318_38-336_1,1,0,0.0,1.048473298,2
Dutch,318_38-337_1,8,0,0.0,1.072475267,2
Dutch,318_38-338_1,134,2,0.014925373134328358,1.064650532,2
Dutch,318_38-39_2,9,0,0.0,1.771462302,2
Dutch,318_38-43_1,3,0,0.0,1.773513955,2
Dutch,318_38-44_3,1,0,0.0,1.779296533,2
Dutch,318_38-45_1,16,0,0.0,1.858762846,2
Dutch,318_38-46_1,10,0,0.0,1.7273862219999998,2
Dutch,318_38-48_2,69,0,0.0,1.7896082219999998,2
Dutch,318_38-66_5,53,0,0.0,1.401110399,1
Dutch,318_38-87_1,2,0,0.0,1.5208347919999996,2
Dutch,318_38-90_1,27,0,0.0,1.6671772179999995,1
Dutch,318_38-91_1,1,0,0.0,1.6892530999999995,1
Dutch,318_39-318_40,12,9,0.75,0.010013367,2
Dutch,318_39-318_56,18,12,0.6666666666666666,0.008893846,2
Dutch,318_39-318_78,2,1,0.5,0.0131698039999999,2
Dutch,318_39-318_8,10,3,0.3,0.017212295,2
Dutch,318_39-31_2,1,0,0.0,1.8926283349999995,2
Dutch,318_39-326_1,7,0,0.0,0.595348182,2
Dutch,318_39-32_1,1,0,0.0,1.7680724379999997,2
Dutch,318_39-330_1,28,0,0.0,1.053431157,2
Dutch,318_39-334_1,7,0,0.0,1.034902972,2
Dutch,318_39-334_3,12,0,0.0,1.0420493359999998,2
Dutch,318_39-335_1,144,6,0.041666666666666664,1.0321064749999995,2
Dutch,318_39-338_1,150,0,0.0,1.0662722569999998,2
Dutch,318_39-42_1,9,5,0.5555555555555556,1.7693389489999998,2
Dutch,318_39-42_2,3,0,0.0,1.76854667,2
Dutch,318_39-43_1,36,0,0.0,1.77513568,2
Dutch,318_39-44_3,4,0,0.0,1.7809182579999998,2
Dutch,318_39-45_1,34,0,0.0,1.8603845709999995,2
Dutch,318_39-46_1,4,0,0.0,1.7290079469999995,2
Dutch,318_39-48_2,33,0,0.0,1.7912299469999995,2
Dutch,318_39-51_1,4,0,0.0,1.7887710939999997,2
Dutch,318_39-66_3,8,0,0.0,1.40977434,1
Dutch,318_39-66_5,50,0,0.0,1.402732124,1
Dutch,318_39-96_1,4,0,0.0,1.828824791,1
Dutch,318_39-97_1,2,0,0.0,1.860972872,1
Dutch,318_40-32_1,3,0,0.0,1.7654094869999997,2
Dutch,318_40-334_1,330,0,0.0,1.032240021,2
Dutch,318_40-334_2,20,0,0.0,1.0366656049999998,2
Dutch,318_40-334_3,14,0,0.0,1.0393863849999998,2
Dutch,318_40-335_1,67,0,0.0,1.0294435239999995,2
Dutch,318_40-338_1,175,0,0.0,1.0636093059999998,2
Dutch,318_40-37_1,2,0,0.0,1.7765764199999996,2
Dutch,318_40-42_2,1,0,0.0,1.765883719,2
Dutch,318_40-45_1,18,0,0.0,1.8577216199999995,2
Dutch,318_40-46_1,1,0,0.0,1.7263449959999997,2
Dutch,318_40-48_2,36,0,0.0,1.7885669959999997,2
Dutch,318_40-66_5,38,0,0.0,1.400069173,1
Dutch,318_40-87_1,2,0,0.0,1.5197935659999997,2
Dutch,318_40-96_1,10,0,0.0,1.82616184,1
Dutch,318_40-97_1,12,0,0.0,1.858309921,1
Dutch,318_42-318_56,12,0,0.0,0.008143768,2
Dutch,318_42-335_1,151,0,0.0,1.0306989869999998,2
Dutch,318_42-336_1,14,0,0.0,1.048687535,2
Dutch,318_42-338_1,38,0,0.0,1.064864769,2
Dutch,318_42-42_2,2,0,0.0,1.767139182,2
Dutch,318_42-43_1,3,0,0.0,1.773728192,2
Dutch,318_42-44_1,7,0,0.0,1.7788003299999997,2
Dutch,318_42-44_3,4,0,0.0,1.77951077,2
Dutch,318_42-45_1,19,1,0.05263157894736842,1.858977083,2
Dutch,318_42-46_1,20,0,0.0,1.7276004589999998,2
Dutch,318_42-48_2,25,0,0.0,1.7898224589999998,2
Dutch,318_42-51_1,4,0,0.0,1.7873636059999998,2
Dutch,318_42-66_5,51,0,0.0,1.401324636,1
Dutch,318_42-76_3,3,0,0.0,1.387497297,1
Dutch,318_42-90_1,8,0,0.0,1.6673914549999995,1
Dutch,318_42-96_1,10,0,0.0,1.827417303,1
Dutch,318_42-97_1,10,0,0.0,1.859565384,1
Dutch,318_42-9_2,1,0,0.0,1.562234001,2
Dutch,318_44-330_1,3,0,0.0,1.052775597,2
Dutch,318_44-335_1,4,0,0.0,1.031450915,2
Dutch,318_44-338_1,3,0,0.0,1.065616697,2
Dutch,318_44-42_2,2,0,0.0,1.76789111,2
Dutch,318_44-43_1,1,0,0.0,1.7744801200000002,2
Dutch,318_44-44_1,1,0,0.0,1.7795522579999998,2
Dutch,318_44-44_3,1,0,0.0,1.780262698,2
Dutch,318_44-45_1,3,0,0.0,1.859729011,2
Dutch,318_44-46_1,2,0,0.0,1.728352387,2
Dutch,318_44-66_5,5,0,0.0,1.402076564,1
Dutch,318_46-338_1,8,0,0.0,1.067147639,2
Dutch,318_46-42_2,2,0,0.0,1.769422052,2
Dutch,318_46-46_1,2,0,0.0,1.7298833289999995,2
Dutch,318_46-48_2,2,0,0.0,1.7921053289999995,2
Dutch,318_46-96_1,8,0,0.0,1.829700173,1
Dutch,318_5-334_1,54,0,0.0,1.039145124,2
Dutch,318_5-334_3,5,0,0.0,1.0462914879999998,2
Dutch,318_5-335_1,5,0,0.0,1.0363486269999995,2
